text,label
Q: By shit what do you mean exactly??<br>A: Haha  uhh 'stuff' duhh (:,0
Q: how many ppl have u connected from FS on other networks or sites?<br>A: most of my contacts and yahoo answers and facebook contacts,0
Q: its true victor. you gotta know how to be awesome and get games before everyone else<br>A: will u teach me to football?,0
Q: <33<br>A: ^_^,0
Q: in making decisions  you always end up following what your ______ says.. heart or brain?<br>A: heart,0
Q: What do you think is your most attractive feature?<br>A: uhmmm ?,0
Q: i miss you too  &amp;&amp; i cant believe ur going to north!!<br>A: how did youu know ?,0
Q: hey u fucking jerk  i fucking love you u2665<br>A: u2665 :),0
Q: have you ever fallen in love? do you believe in love? if so do you believe in love at first sight? <3 oh and happy valentines day btw!!<br>A: HAPPY VALENTINES DAY TOO! (Even though I dont really agree with it :P) Personally  I dont think that there can be love at first sight. I think there can be what is described as a very strong connection  but I dont think it is instantly love. I could never love someone without knowing their personality first  so  for me. I have no belief  but I think you can determine whether you could love them from a first meeting :),0
Q: waht place u eat lunch at<br>A: hyde park don't eat mark and I usually just work or catch up u know girl talk r =D,0
Q: hey.<br>A: hello there:),0
Q: Are you a scene?<br>A: nope. idk what i am haha,0
Q: What&#039;s your favorite Led Zeppelin song?<br>A: hmmm... between kashmir and communication breakdown,0
Q: i suck cock for my gf wanna see?<br>A: hahaha wat you suck cock  so you have a gf:),0
Q: How come sheep don&#039;t shrink when it rains?<br>A: Its just the way this world works these days. haha,0
Q: I<br>A: u,0
Q: i Love how everyone noes sprongbob squerr pants :-p<br>A: lol i named my car spongebob and had bob and patrick sitting on the dash board lol funny,0
Q: How comfortable are you with your siblings? I&#039;ll dance around the room  monologue  sing  and be as goofy as I can with my brothers lol. I love um (:<br>A: I love all 3 of my Sisters. I am real comfortable with them,0
Q: Who was the best boss you&#039;ve ever had?<br>A: Chuck Norris,0
Q: That you&#39;re marriiieedddddd):<br>A: hahahahah yeah sorry :) he is my husband,0
Q: your questions seem to be getting more and more perverted. seriously - secondhand embarassment much D: hehe<br>A: The embarrassment is on them for asking the questions. I think I know the culprits...,1
Q: are australian gurls fine fresh fierce?<br>A: hmm maybe your thinking of kiwis =P,0
Q: Would yu do things to lady gaga :)<br>A: yes u2665 :-#,0
Q: Sounds like an AMAZING plan :D CAN&#39;T WAIT<3<br>A: haha good me eitherrrrrr.,0
Q: Do you believe in Karma and Destiny?<br>A: Karma YES. Destiny NO.,0
Q: minty or fruity scents?<br>A: It depends on what it is. For perfume  then fruity. Nahh  probably all fruity :),0
Q: so whats ur opinion on voyeurism? any u r interested in? explain<br>A: hmm is this like a peeping tom lol i dont know not one for it,0
Q: Learn how to spell? Learn how to tell apart a typo from a spelling error.   And learn how to be a proper fake.<br>A: you learn to keep your damn mouth shut,1
Q: How many suitcases do you own?<br>A: i own a couple duffle bags but no suitcases.,0
Q: are you mental? she made a proof video! you cant lie<br>A: are you,0
Q: brittany is from MAYODAN abbie aint from ellisboro  either.dumbass....and the lst 2 aintchur girls they dont evn lik u.<br>A: I was naming people who live out in that area  ha yeahh okayy. I really don't care what some bitch thinks about me (:,1
Q: HAHA jk i love you tabi(: (i tried to scare you) hahahhaa.<br>A: jordin!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! rudeo did you say the other mean things to?,0
Q: If someone told you they had your kid  what would you say?<br>A: someone has my kidd n i pay every month two see him:),0
Q: At what age do you think dares turn sexual?<br>A: 14 or 15  i think. just about when the hormones kick in,0
Q: mmmmmm mmmmmmm mmmmmm victor is a sexyyyyy man. <3 are you taken?<br>A: You are a sexy anon <3 I am not taken. Hit up the cell bbygrl ;],0
Q: do you have an addictive personality?<br>A: yes to everything,0
Q: do cats have psychic powers to control babys minds and tell them to take over the bahamas and control the worlds supply of milk?<br>A: Hmmm perhaps?,0
Q: dudde ima fuuck you til you bleed:)<br>A: Haha sorry I'm not into that sort of thing,1
Q: heyy where do u stay at<br>A: in Cali silly but i move to texas now:),0
Q: u gay?<br>A: Totally,0
Q: Do you own anything leopard print?<br>A: a thong,0
Q: Y te interesa alguien en el momento?? XD (soy curiosita ^^)<br>A: hahah sisis muchas,0
Q: yeah remember last night =] we was partying all night long<br>A: ahahahaha hmm you wish,0
Q: Why do you like Justin? You guys talk alot. And like really?<br>A: you think i like him because i talk to him alot?r he is really nice  and fun to talk to  who are you?r he is a great friend  what isnt there to like about him.,0
Q: What is your weirdest talent?<br>A: picking my nose LMAO JK JK JK Swimming backwards,0
Q: Lindseys one of the coolest chicks at poly so stop hating.  Shes more mature than you&#039;ll ever be. I&#039;ve seen her fight  i dare you to fight her.<br>A: I couldn't have said it any better myself :),1
Q: my girl is watching it too soap operas...spanish dramas<br>A: lmao cool,0
Q: NOPEEE!! my name starts with b :O<br>A: OMFG!!! nooo wayyyy!!! Ughhh BROOOKKKEEEEE OMFG!!! im soo srry lmao lots of pplz r frmh ZEW ZEALAND! lmao I fukkinnn luvv yuhhhh hahaha!,0
Q: ohkay wht if shee didntt have an ass  butt she whud kuute  &amp; yall was feelin eachothuh .?<br>A: den dats different if she kute but not to skinny,0
Q: Have you ever been arrested?<br>A: Well no  but I had an incident at an Airport where I was taken into a security office and questioned for taking photographs of the outside. They thought I could have been a teenage  white  beret wearing terrorist :P lol,0
Q: aye dhis daddy pelt<br>A: wtf get outa hea bxtch!!,1
Q: whats the first thing you notice in a guy?<br>A: Hm..his sense of humor. ^-^,0
Q: Is @TruAce single!?<br>A: YESSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS!!!!4 theee lasttt timeee!!! Ask him http://www.formspring.me/TRUACE,0
Q: What item of clothing do you have the most of?<br>A: tanks :)I wear them under everything!,0
Q: Of course. Your changing how God made you by changing your appearance. Its not how God wanted you to look so your going against him by changing to fit how you want to appear. And by doing so you are determining how you look.<br>A: alright. you win. i cant think of anything witty to say to this. but i assure you dying my hair and getting one or two tattoos is all i want to do. im not into the plastic surgery stuff. thats really changing how you look. and thats not me.,0
Q: If you had super powers what would they be?<br>A: manipulation and be able to read minds :D,0
Q: How many times have you been on a plane?<br>A: Too many times :S 2/3 times (plus return) a year?,0
Q: waht train u ride?<br>A: I ride the east hills line =),0
Q: Oh  did you go to J.C ?? ..<br>A: lmfao no i went to asdah,0
Q: Do you get annoyed when someone cuts in front of you when you are waiting in line?<br>A: Yes.,0
Q: do you ever sneak out of your house &amp; go with guys?<br>A: I've only snuck outta my dad's once  it's reallyyy far out and no one wants to come get me here. But that was with Jake Petro  soo yeah I guess you could say I havee but not regularly,0
Q: Thick Or Skinny Girls?<br>A: it doesnt matter i like both hehe:),0
Q: Would you rather own a luxury yacht or a private jet?<br>A: Jet.,0
Q: what do u think of yourself?<br>A: Hm..not very highly  but to the least  I think I'm good at making other people happy.,0
Q: you got a sex life with me<br>A: now the whole world knows  good job billy,0
Q: heeeeeeeeeeeyyyyyya grly..whacha doin...call me lataz. theres sum asians at da club tonite...wanna hook up<br>A: hey dude not much whats your number lol azns at the club im there cause im azn right????,0
Q: toast with butter  or jam?<br>A: Okay  here is my toast routine  and it has to be precise :) When the toast pops up  it has to be buttered STRAIGHT away  so that the butter melts and then you eat while still warm :) So the answer (after the essay about toast)  butter :),0
Q: Favorite Sesame Street Character?<br>A: elmo. cause he laughs so much =D,0
Q: Tabi  now what&#39;s going on? D: Text me. (:<br>A: hahahaha its nothing :) really. its okay.,0
Q: Hey Girly what it do ?? .. Sorry  I posted your question .. Wasn&apos;t sure if you wanted that lol .. In case you&apos;re in hiding :P lol ..<br>A: no id tell u if i was hiding lol ima holla at u in a min k,0
Q: this is true. what would you like to know?<br>A: as much as u know [;,0
Q: o ok change the subject. well who u cause iam her cuzzin<br>A: ohkay well im alix homeboi,0
Q: fine... ur the only geek. happy now?<br>A: =) yes i am thank you,1
Q: Would you give your life to save someone else&#039;s?<br>A: It depends on the person. If it was my enemy who just murdered my best friend...im staying put lol. If it was someone who I loved with all my heart  I couldn't bare to see them be killed  so yes I would. Without hesitation  because if I lived  and they didn't  my life would have less meaning  knowing they should be here and not myself. Sorry to go on a downer there  I just watched Freddies ep  what do you expect :P,0
Q: Wuuuhhss Crackkinn?(;<br>A: wasuup wasuup?,0
Q: What do you think is your most attractive feature?<br>A: My hair  haha.,0
Q: The last song you listened to?<br>A: Janet jackson. You ain't right. :],0
Q: Why are you an Jhocehoe thinking about fighting? xD<br>A: i dont but she swears she can whoop my ass lmfaoo..,0
Q: yeah you have friends  like jack palmer...<br>A: ummm? wth?,0
Q: laura my love dont listen to the pathetic little bitches that wish and hope they were you.you are wonderful and beautiful and smart and all the shit talkers are just little pussys because i bet they would never say that stuff to your face...p.s iloveyou<3<br>A: haha aw i love you too<333333,1
Q: Are you nice to people you dislike?<br>A: Yes. Karma :],0
Q: haha youu are too cute<3<br>A: thanksssssss :),0
Q: how much for a pint and a poke?<br>A: Stop using Skins quotes :P,0
Q: Guess who thisss is?? r I am not fakee AT ALL  r Rachel and Stephhh  r Are one of the best sisters  r In thaa WORLD. r I&apos;m begging you r HOP OFF r I don&apos;t even knoww you. r We never had a damn conversation. r Go find something better to do with yourself.<br>A: ... get a life!,1
Q: im a question theif.. its my new thing ;-)<br>A: I certainly did think so :P So  can I become a major role in your new  business? PLease? Can I be the executive manager and steal some too? :),0
Q: Favorite movie based on celebrity life?<br>A: anything jennifer lopez haha,0
Q: What&#039;s the best place near you to get some ice cream?<br>A: Hmmm....U makin me hungry first of all! &amp;&amp; Dairy Queen! YUMM!!,0
Q: Say someone was going to have a abortion and they only way they won;t is if you take the kid  would you?<br>A: Depends on if its a crack baby. A lot of people are very unhealthy while being pregnant.,0
Q: who would win? you or gmac in a burrito fight?<br>A: Gmac lol,0
Q: Do you fall for Internet advertisements?:<br>A: show your face,0
Q: are you fat?<br>A: nope,0
Q: awww :&#039;( she cheated on you ? :P<br>A: something like that :c well... fuck it! the past is past :),0
Q: When was the last time you maturbated?<br>A: Today  in the shower. Thinking about YOU.,0
Q: It all has to do why I type the way I do and she should me an Asian jamming canon on electric guiatr from nz<br>A: awww yeh that she went to uni with maybe?,0
Q: Did a dingo eat your baby?<br>A: yes lil Azaria,0
Q: KELLY make twitter work pleaase :)<br>A: It worksssssss XD,0
Q: what u doin...?<br>A: im back on fs :),0
Q: Wow... I feel great.. What happened?<br>A: lol u had the rush of your life without me =(,0
Q: favorite movie<br>A: currently the hangover  superbad  forgetting sarah marshall  how to train your dragon  and a few more that i cant remember lol,0
Q: followed! follow me also :)<br>A: Alllrighhhtyy. :],0
Q: Have you ever had an experience with a peeping tom? Explain. If not  what do you think of them? And why are all peeping toms named peeping toms if some can be female?<br>A: I worked with a guy in Yellowstone Park that was a peeping tom. He was a freak and I didn't like him. Yea  girls can peep  but I call them Peeping Suzie's,0
Q: hehe yup  it&#039;s awesome  but the pronunciation is incredibly haaard :D<br>A: haha!! it is haha lol!! man i hvnt even gotten 2 dat part yet! FML hah,0
Q: tht woul b so cool if u were here so i can me u!!!!!!<br>A: Ikrr that wud be awesome!!! I wish ;D,0
Q: u201cYouu2019re unique  just like everyone else.u201d Thatu2019s a quote I like. What about you is truly unique?<br>A: Keep your Drink   just give me the Money,0
Q: do you like sea food?<br>A: I actually don't. I like some types of fish  tuna  cod  salmon  but anything else...nope :),0
Q: If you could date any celebrity  who would it be?<br>A: I believe i already answered a question pretty similar to this? Haha   read below yoo (:,0
Q: Do you collect people in jars? If so what type of people and why? If you wont put bodies in jar&#39;s how else do you intend on disposing of you&#39;re victims bodies? Ask a question back? :)<br>A: no i dont put ppl in jars but if i want to dispose them nicely i would bury them if i dont i spose i could cut them up in little piec yer i will stop there its kinda gross haha,0
Q: What would you do if a leprecon jumped out of the r bushes and stole your wallet? I would be scarred for life!<br>A: hahhaha I would probably die of laughter.,0
Q: which do you prefer? make money or have a good time?<br>A: cant i choose both,0
Q: dont you just hate the go compare advert?<br>A: OMG! You know when he is looking and singing through the letterbox? I think someone should have been the other side of it with a twig. That would have gone down nicely with a twig in the eye ;),0
Q: y dnt u nd cristal be straight ? come on this world gotta be united<br>A: d.f who is this i dnt wanna be straight wit her fuk off.;],1
Q: hahah okey dokey!..sweet thang(;<br>A: Mwahaha!!! Sweet thang! i love it!!,0
Q: I&#039;m jealous. your cheating on me ;D<br>A: why? haha :D,0
Q: What is the one thing in the world that makes you teary eyed?:<br>A: .,0
Q: can i have 6<br>A: 5 and a half,0
Q: CORRECT! idk what to ask you<br>A: ... its okkayy! <3 i gtg ily!!!!,0
Q: If you could go only to one restaurant for the next five years  which would it be?<br>A: Denny's :DDD,0
Q: obese<br>A: not close to obese,0
Q: Cheetos or Fritos?<br>A: Cheetos!!! Soo cheeseyyy :),0
Q: hahaha <333 i think i should ship you to my house... or i could just stay over there with you? ;-)<br>A: Haha  one or the other works :P Although  I have film school in september  plus my own place. So you can be freeeeeee  I vote you come here instead ;) lol. Plus! Brighton is great for young people  so lots of younger cool vintage shops to find things in :) I WANT TO STYLE YOU NOW!!! lol,0
Q: Do you feel that children should be sheltered from unhappiness?<br>A: no life can thrilling and Happy and it can also sux big time kids should know both sides,0
Q: HAVE YU EVA BEN HUNTiNG<br>A: nope never lol:),0
Q: we&apos;ll write a song that turns out the lights when both boy and girl start suddenly shaking inside...<br>A: dont waste time speed up your breathing .just close your eyes we'll hope its not for nothing at all..........i love that damnn songxD,0
Q: **bitch*** lol VVV<br>A: .,1
Q: If you had one word to describe yourself   what would you choose?<br>A: Independent :),0
Q: Have you ever heard of a film called The Stupids? Have you ever seen it?<br>A: No  never even heard of it. What's it about?,0
Q: Do you like Soap Opera&apos;s? LMAO!<br>A: LMAO!! you are the best soap opera watcher i know,0
Q: Peter Pan or Captain Hook u2013 who is cooler?<br>A: Dang. Peter Pan of course!,0
Q: :|<br>A: yep  and p.s. my phone died im lazy to charge it,0
Q: Heyy.....I am so sick of all these anonymous(however you spell it) people are hating on you. EVERYONE leave Tabi alone! TEXAS does want her and her family here. AND Jack...seriously stop. Please don&#39;t hate on her. What has she ever done to you?! K thanx(:<br>A: hahahahahahaah thanks spency :DDDDD <3 you,0
Q: Do you hate being alone?<br>A: Home alone  yes.,0
Q: Have you ever broke up with someone that knew you inside and out?<br>A: yeh and it suckd balls to,0
Q: yeah i know /: ha  thanks hun<33 [:<br>A: You're most certainly welcome :) would it be alright if i were to send you a text message? ;D,0
Q: Who&#39;s the sexiest man alive?<br>A: jesus.,0
Q: yukk beer is disgusting. i can only drink it when i&#039;m already drunk. i&#039;ll bring the vodka haha<br>A: oh O.K ! ! nice make sure it's Stolie's Please,0
Q: Shut The Fuk Up NatiiBaby<br>A: oh hell naw dnt fukin tell her to shut up u fukin dum ahh trick.,1
Q: si lady gaga viene y te dice &quot;quieres tener sexo conmigo&quot; QUE HACES?<br>A: OBVIAMENTE LE DIGO QUE SI,0
Q: What are you curious about that is naturally something you should never try? (ex. drugs  sex  alchohol ect.)<br>A: nothing  really,0
Q: Do you think that the world will end in 2012?<br>A: nope not a chance,0
Q: your so gay haha<br>A: Well you're fat.,1
Q: LMFAO LMFAO LMFAO LMFAO ROFL<3 peyton is a wanna be CASSIE  lmfao thats mean<br>A: ahaa its mean buh truee.;],1
Q: Do you like to clean?<br>A: yea i don't like it when it's dirty,0
Q: Bitchhh this ain no trickk jus know tht wood be yo momma ha momma and dare you to step to her agen betchu you won&#039;t win TRANNY<br>A: uh huh okayyy ill make sure ill step up tew her again buhh i aint gun tell u wen mattah of fakt hope u dere ANONOMOUS and hunnny if u not skared y u gottah be anonomous?? shit yall is annoyin.!,1
Q: did u get my emails?<br>A: ahhhh yup aint red them yet,0
Q: redboiii88 and shortyonfire are two FAKE formsprings be careful they will take your pics and act like you  they likes to go around stealing peoples pictures to make fake accounts<br>A: hahahaha really hmmm i donk think they are lol:),0
Q: funny you said you don&#039;t have many friends.. I think you&#039;d make a good friend ;]<br>A: thanks :) i think you would too! I just dont because im not wrapped around the hs drama anymore. therefore im not in it..so oh well.,0
Q: What was your first impression of me?r<br>A: i thought you were a smart ass lmao for real and you know why lol,0
Q: oh but you have<br>A: no funkin way?!,0
Q: nite ppl talk to yall tomorrow<br>A: shays logging out now =P,0
Q: have u ever had sex with someone and then regretted so much and the person wud not leave u alone after - like they thought it meant more than it really did? explain what happened.<br>A: nope not at all,0
Q: whats one thing you strongly about a male and about  a female<br>A: dis like?? ok im just going to go with dis like maybe shadyness trying to be a player....Chikies maybe their bitchy cattyness,1
Q: cheese or cheddar ?<br>A: Cheddar. The longer the word  the better :),0
Q: because  you like him<br>A: hahahahahaahahahahahahhhahaha r why does everyone think that?,0
Q: digital clocks or... non-digital clocks? :-P<br>A: non-digital :P Analogue yeah? I think clocks can be really pretty and expressive  but digital is so literal  where is the love???? lol,0
Q: TELL LOUISE TO STOP MAKING OUT LIKE IT&#039;S ME!!!!<br>A: You have no idea how confusing all this is :S Post names  please and thanks :),0
Q: lol you too ! in 8th qrade ! that qrade was the best for anyone ! (:<br>A: lol well i hope it is for me,0
Q: If you could have anyone locked in a room so that you could torment them for a day  whom would you choose  and how would you torment them?<br>A: torment isn't much my style.,0
Q: <3<br>A: </3,0
Q: Favorite postion?<br>A: If I am getting it  then Doggie If I am giving it  then Missionary and doggie both,0
Q: What turns you on creatively  spiritually or emotionally? What turns you off?<br>A: Hmmm  I don't have a clue! LOL! Something spontaneous or unexpected?  Something that turns me off  someone not respecting me  or my feelings towards something :(,0
Q: beach with the Blonde how about Thursday? :)<br>A: idk i think the zoo with jerryka and then the movies with tony,0
Q: would you ever have sex with an underage ?<br>A: no. I talk dirty  but would never have that kind of relationship,0
Q: how many wheels does that car have?r<br>A: 2 cant you see lol adjust your lens abit :P,0
Q: Who is your favorite family member? why?<br>A: My Cousin Pete he is very Intelligant and fun to talk to,0
Q: Do you prefer blondes or brunettes and why?<br>A: I would say it doesn't make a difference really. I prefer blonde hair  looks wise  but I don't think the colour of someones hair makes who they are. Its their personality that I would look for :),0
Q: y3ah im sur3 sh3 d0nt want y0u..<br>A: Oh thats bad news :/ and nice gay typing dude,1
Q: have u ever cheated during a relationship? If So why ?<br>A: NO ! ! If you make a commitment  then you KEEP it ! !,0
Q: <3 I love you  you&#039;re so beautiful.  I wanna be your boyfriend too.<br>A: sure you do liar,0
Q: what are the current noises you hear? right now i hear an INSANLY annoying buzzing  coming from someplace  my uncles fishtan k  and the air conditioner :D<br>A: the T.V,0
Q: Which would you choose  true love with a guarantee of a heart break or have never loved before? :&#039;-(<br>A: True love with a guarantee of heart break. Its better to have loved and lost  than to never have loved at all right? Even though  losing them in the end  is really fucking painful  but the moments shared with them  for me  really out do it :),0
Q: How old are you?<br>A: does it matter,0
Q: i chose the first choice....from your statement up on top<br>A: cant member,0
Q: Your traveling once again at night  you notice someone has been following you  what do you do?<br>A: DOnt PULL ovER!!! Never do that. Just keep going until your somewhere public and really well lighted all around. and then maybe go there until they leave. idk that would be freaky,0
Q: I was looking for one of myy other friendsss  he&apos;s under swaggg &amp;i seen your page :D lol.<br>A: ohy hahahaha really lol:),0
Q: Yay  but i kinda thought i was going to get a little more amazing answer?? :/<br>A: Like wut o:,0
Q: do u think girls should be given the morning after pill *too stop them getting preg* or should they be made to face the consiquences for the actions :)<br>A: morning after pill. If they are not willing / able to take responibility to help a baby  then let them get rid of it as soon as possible.,0
Q: whats i depend on??<br>A: i think that if we are too far... ins't gonna work :/,0
Q: Love or Hate?<br>A: LOVE ?,0
Q: who<br>A: a girl  who's name i will not say.,0
Q: yeaaaaaah im fine thnks ;P      teeheehee.<br>A: ;),0
Q: Why isnt there a mouse flavoured cat food?<br>A: i dont think so?,0
Q: Have you ever not made it to the bathroom in time and had an &quot;accident?&quot;<br>A: lmao no maybe when i was toilet training,0
Q: yeah...what i mean is your voice....ausssies sound awesome...i youtubed it<br>A: lol well I like ur guys american accents mad sexxii =D,0
Q: Na Neva dhat this Tosha I kno all bout chu Hun...wen yu finna do dhis shit<br>A: ull find out TOSHA.!!!,0
Q: Are you a good girl gone bad o_O ?? .. Or a bad girl gone worse O_o ?? ..<br>A: im a good girl gone mad hmm that wasnt an option was it :P,0
Q: what is your favorite food over all?<br>A: Hmmmm  if I said chocolate would you think &quot;How original&quot; and pull a sarcastic face? lol,0
Q: Do you fear something you honestly have no reason to fear?<br>A: I dont think so :/,0
Q: What in life  is beautiful to you? Where do you find inspiration?<br>A: I think life is beautiful. In general. Everything about it  where we came from  how we were created  if it was indeed a miracle or a scientific explosion. I think there is inspiration to find in everything. Its not limited to a certain flower or building  its in everything around us  people  surroundings  flowers. Its just about how you see it :),0
Q: You can only have one kind of sandwich. Every sandwich ingredient known to mankind is at disposal. What is your sandwich made of?<br>A: Chicken breast  Salad Cream and salad! YUMMMMMMMY :D,0
Q: Did your parents have a nick name for you when you were little ....if so do they still call you it ? and what isit ?<br>A: Nope,0
Q: nah im just joking<br>A: haha,0
Q: Someone told me what I&#039;d think if schools put condom dispensers in the mens bathroom. What do you think?<br>A: Kool,0
Q: Do you think you&apos;re hot and/or sexy?<br>A: no. i dont but thats cuz im insecure about myself,0
Q: im home now...need water<br>A: drink water,0
Q: If your house was on fire and you could only grab three things  what would they be?<br>A: Laptop Dogs Family Shoes bed clothes coffee maker oven washer&amp;dryer refridgerator table&amp;chairs pics camera bath tub! HAHAhAHAHAHHAHA!!!!,0
Q: haha aloha!well im starting from the beginning so ill let you know when i get farther.umm the first season was really good tho and quite funny but the second season is a bit more dramatic.think i liked the first season more..how was your day? :-D<br>A: Im guessing thats &quot;aloha&quot; hello  and not the goodbye. In which case I will continue... So its a bit like Skins then? Getting to know the characters  then into the second season  create a whole load of angst :) My day  well started off nicely lol. Did some odd random creative things today  but had an argument with my dad which put me in a really bad mood lol. Im okay now :) You guys have sparked me out of it  sooooo  THANK YOU :D How have you been? :),0
Q: Are you afraid of snakes?<br>A: Nahhhh they're kinda neat to watch.,0
Q: what the fuck is everyones problem with u ??? u seem nice as far as i know :)<br>A: Awh  thanks c: r And I have noooo ideaaaa.,0
Q: WAHT TiME DO YU EAT DiNNER<br>A: i eat dinner at 6 7 or 8  hehe lol:),0
Q: so are you going to tell her<br>A: why do you care? maybe because you're HER? just saying...,1
Q: fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake<br>A: Your fake,1
Q: Are you a friendly person?<br>A: yes sure am :),0
Q: Do you like Dane Cook? What do you like/dislike about him?<br>A: who is Dane Cook ??,0
Q: What do you want to see happen before you die?<br>A: i can tell you what i dont want to see happen before i die.....,0
Q: yay ur divorce!<br>A: stfu,0
Q: yhu conceited lah bastard ! lol<br>A: lol huh wat yew mean?,0
Q: u like spankings/?<br>A: lmao when im giving them yes,0
Q: hehe yup i gotta u know ;]<br>A: hehe yup yup i feel you:),0
Q: Tell me about something you&apos;ve achieved?<br>A: ive achieved alot but recently is surviving my first year of college :D,0
Q: Would you follow the white rabbit down the hole?<br>A: I would love to follow him :]r Absolutely!!!!!,0
Q: is there a person that you ever felt that you actually hated?<br>A: Not really. Traits of people that I hate? Most definantly.,0
Q: list ur wildest friends first name???????<br>A: ill just name the group Genesisters - girls crewr Chozen few - Boys crew,0
Q: =(<br>A: =(((((,0
Q: hey wuddups? how are you?<br>A: hey im awsum thanks =) not doing much just answering questions then going to jump back on facebook and wait for my boii to get on =D.... aww ill come and spamledge you for abit before i head out c u soonish,0
Q: i just sneezed.<br>A: Bless you.,0
Q: On average how many texts do you send a day?<br>A: 12 lol,0
Q: Do you believe in God?<br>A: Umm  I don't know what I believe really. I think there is more to life than this though. Than living  dying  the end. I just don't know what.,0
Q: whats your twitter link?<br>A: oh fasho:)   http://twitter.com/frE5hSwagg,0
Q: You been to the Cooks and Samoa .. Mean! .. Did you just go there for Holidays or something ?? .. My Uncle&apos; from the Cooks  Aitutaki .. My Aunty and Cousins  including my Uncle travel between the Cooks and NZ frequently .. You guys suck! :P ..<br>A: yes holidays aitutaki i have fams there as well :D:D,0
Q: How do you feel about techno music?<br>A: I don't like it,0
Q: If you drop a yellow hat in the red sea  what does it become?<br>A: ..I don't know..,0
Q: puppie love  Lust or love?<br>A: all the above,0
Q: kay i did.<br>A: fasho:),0
Q: Whats for dinner tonight? <3<br>A: Well 2 days ago (when you asked the question) I can't even remember  But tonight  homemade lasagne and home cooked brownies! :D The parents are away  so im freeeeee. Apart from the sis  but still  I CAN COOK WHATEVER! WOOP!,0
Q: Blonds or brunettes?<br>A: i like both lol:),0
Q: If you like adventure  you ready to go to another planet and explore with me? we&#039;re leaving at 7:45 am sharp. dont be late. i wouldnt want to hunt aliens without you!! ;)<br>A: I'm Game Sweetie ! !,0
Q: ahh yeahh pleasee :D wuld u like to share my chinese aswell  :D<br>A: yesssss and mabey Kisses with you as well ?? LOL,0
Q: if vegas was the destination for a weekend  what would you do there?<br>A: shop eat and sleep lol,0
Q: toothpaste that you are using?<br>A: Colgate i think. its the minty kind :P,0
Q: What is it you like best about your mateu2019s personality. What do you like the least?<br>A: hes sweet to me and willing to do anything for me. but hes very selfish when it comes to being truely selfless sometimes.,0
Q: NAME 3 SWV SONGS<br>A: hmmm idk sorry:),0
Q: IMA HUMP DAT DICK ALL NITE L0Nq<br>A: im ready fa it,0
Q: What&#039;d you get peirceddd.<br>A: My lip. ;3,0
Q: How often do you buy something you honestly NEVER use? What was it?<br>A: I don't do that. I go get what I want  and always use it,0
Q: What is the funniest youtube video you know?<br>A: http://www.youtube.com/watch?v=YuX6K47ax7U&amp;feature=PlayList&amp;p=66AFFBE75745196A&amp;playnext=1&amp;index=21r r they all funny,0
Q: Would you help a person who just tried to kill you?<br>A: yes. for sure.,0
Q: who do you ship in real life?<br>A: Who do I ship? If I told people  that would be like letting people on board for free. Need to pay for your tickets :P,0
Q: :( im sowwy. well you seem like the kind of guy that would make a girl very happy.<br>A: hah thanks  but i dont really think i'm cut out for dating,0
Q: I&apos;m about to make me a Milo XD .. Does Australia have Milo ?? .. As a child I use to eat Milo straight from the tin .. Ever eat it straight from the tin ?? ..<br>A: yes we have milo here :D:D :S yes i have eaten it from the tin i put it in the biggest glass i could find and fill the milo to the top and watch what now!! lol,0
Q: Spam me please?! (: will return the favor with the same amount you ask me!<br>A: sure I am following you,0
Q: describe... your first intimate experience (:-P haha sorry  i guess i lied before) ;-) <333<br>A: HAHAHAHAAHAHAHAHAHAHA!!!!! No comment... :P,0
Q: Where are veins under your skin most visible? There are 2 veins on the top of my hand and then on the underside of the wrist.. I heard that strain makes them pop out more. Haha<br>A: On the underside of my forarms  around my wrists on top of my hands,0
Q: AY YO GIRL! who&#039;s your 8th favorite person in the world?<br>A: Person who's gunna be in eighth grade THIS year? o: NACXIT<3,0
Q: what ethinicity are you? sorry you just looked so tan :)<br>A: Haha Half korean. And yes I get super tann in the summer :],0
Q: I like you ;)<br>A: I love you [;,0
Q: Hahahahha vvvvv<br>A: ^^^^^,0
Q: So have u had ur first kiss<br>A: yeah :P,0
Q: pardon me  i had the notion that you might be of asian?<br>A: yes yes yes yes yes to wateva u have to say yes,0
Q: if you are friends with both the bride and the groom  then who&#039;s side do you sit next to at the wedding?<br>A: You sit in the aisle and they just hop over you :) BESTTTTT view in the HOUSE! :D,0
Q: What&apos;s the origin of your name?<br>A: well its greek for honeybee :),0
Q: Hey Smexy  been to the Gym recently ;D<br>A: yeah ;D,0
Q: Is snowboarding something you would be interested in learning how to do [assuming you aren&#039;t already experienced in it]? Why or why not?<br>A: No  I hate winter LOL,0
